station_id,station_name,network,latitude,longitude,selected_for_project,bufr_code,canonical_variable,observation_count,unique_timestamp_count,first_time,last_time,median_interval_seconds
MH::dpcn-marche::26b2974cd07d,Ripatransone,dpcn-marche,42.99213,13.785,True,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::277de999b230,Colleponi,dpcn-marche,43.43372,12.90434,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::277de999b230,Colleponi,dpcn-marche,43.43372,12.90434,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::277de999b230,Colleponi,dpcn-marche,43.43372,12.90434,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::277de999b230,Colleponi,dpcn-marche,43.43372,12.90434,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::27ce6c7a74d7,Loro Piceno,dpcn-marche,43.16,13.4036,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::27ce6c7a74d7,Loro Piceno,dpcn-marche,43.16,13.4036,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::27ce6c7a74d7,Loro Piceno,dpcn-marche,43.16,13.4036,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::28f62c68c686,Passatempo,dpcn-marche,43.44728,13.4492,True,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::28f62c68c686,Passatempo,dpcn-marche,43.44728,13.4492,True,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::28f62c68c686,Passatempo,dpcn-marche,43.44728,13.4492,True,B13011,precipitation_amount,664,664,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::28f62c68c686,Passatempo,dpcn-marche,43.44728,13.4492,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::296e8d02b50d,Ponte Tavola,dpcn-marche,42.90445,13.13805,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::29bc6beb8023,Metauro,dpcn-marche,43.76256,12.96747,True,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::29bc6beb8023,Metauro,dpcn-marche,43.76256,12.96747,True,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::29bc6beb8023,Metauro,dpcn-marche,43.76256,12.96747,True,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::29bc6beb8023,Metauro,dpcn-marche,43.76256,12.96747,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::2d527df80968,Umito,dpcn-marche,42.73742,13.40658,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::2d527df80968,Umito,dpcn-marche,42.73742,13.40658,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::2ddc53ead8f4,Ete Morto,dpcn-marche,43.2364,13.6719,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::2f72e5740cf0,Monte Prata,dpcn-marche,42.8736,13.205,False,B10004,pressure,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::2f72e5740cf0,Monte Prata,dpcn-marche,42.8736,13.205,False,B11001,wind_direction,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::2f72e5740cf0,Monte Prata,dpcn-marche,42.8736,13.205,False,B11002,wind_speed,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::2f72e5740cf0,Monte Prata,dpcn-marche,42.8736,13.205,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::2f72e5740cf0,Monte Prata,dpcn-marche,42.8736,13.205,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::2f72e5740cf0,Monte Prata,dpcn-marche,42.8736,13.205,False,B13011,precipitation_amount,665,665,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::2f72e5740cf0,Monte Prata,dpcn-marche,42.8736,13.205,False,B13013,total_snow_depth,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3237c8badf80,Poggio San Vicino,dpcn-marche,43.36842,13.07953,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3237c8badf80,Poggio San Vicino,dpcn-marche,43.36842,13.07953,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3237c8badf80,Poggio San Vicino,dpcn-marche,43.36842,13.07953,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::3423b76ba798,Isola San Biagio,dpcn-marche,42.9181,13.2989,False,B10004,pressure,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3423b76ba798,Isola San Biagio,dpcn-marche,42.9181,13.2989,False,B11001,wind_direction,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::3423b76ba798,Isola San Biagio,dpcn-marche,42.9181,13.2989,False,B11002,wind_speed,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::3423b76ba798,Isola San Biagio,dpcn-marche,42.9181,13.2989,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3423b76ba798,Isola San Biagio,dpcn-marche,42.9181,13.2989,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3423b76ba798,Isola San Biagio,dpcn-marche,42.9181,13.2989,False,B13013,total_snow_depth,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::365f51412777,Fabriano Centro,dpcn-marche,43.33027,12.90403,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::365f51412777,Fabriano Centro,dpcn-marche,43.33027,12.90403,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::365f51412777,Fabriano Centro,dpcn-marche,43.33027,12.90403,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::3839327543e4,Pontedazzo,dpcn-marche,43.48895,12.62047,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::389476991b8d,Moie,dpcn-marche,43.49617,13.12579,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::389476991b8d,Moie,dpcn-marche,43.49617,13.12579,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::389476991b8d,Moie,dpcn-marche,43.49617,13.12579,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::389476991b8d,Moie,dpcn-marche,43.49617,13.12579,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::39776a688b5d,Conca 1,dpcn-marche,43.8711,12.4956,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::39776a688b5d,Conca 1,dpcn-marche,43.8711,12.4956,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::398e07751e20,Foce Metauro,dpcn-marche,43.82704,13.05262,True,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::398e07751e20,Foce Metauro,dpcn-marche,43.82704,13.05262,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3ba615eb8796,Piscina Acquasanta Terme,dpcn-marche,42.76832,13.40897,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3ba615eb8796,Piscina Acquasanta Terme,dpcn-marche,42.76832,13.40897,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3ba615eb8796,Piscina Acquasanta Terme,dpcn-marche,42.76832,13.40897,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::3e9cfe68a550,Campodiegoli,dpcn-marche,43.3103,12.8242,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::3e9cfe68a550,Campodiegoli,dpcn-marche,43.3103,12.8242,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::3f97593006b9,Madonna dell'Uccelletto,dpcn-marche,42.93472,13.10763,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::40225d302b05,Serravalle di Chienti,dpcn-marche,43.03055,12.9175,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::40225d302b05,Serravalle di Chienti,dpcn-marche,43.03055,12.9175,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::40225d302b05,Serravalle di Chienti,dpcn-marche,43.03055,12.9175,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4387fff0c9da,Chienti 2,dpcn-marche,43.2608,13.59,True,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4387fff0c9da,Chienti 2,dpcn-marche,43.2608,13.59,True,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4387fff0c9da,Chienti 2,dpcn-marche,43.2608,13.59,True,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4387fff0c9da,Chienti 2,dpcn-marche,43.2608,13.59,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::453a44434e87,Carassai,dpcn-marche,43.02597,13.64595,True,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::453a44434e87,Carassai,dpcn-marche,43.02597,13.64595,True,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::453a44434e87,Carassai,dpcn-marche,43.02597,13.64595,True,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4706a73f6bb2,Sefro,dpcn-marche,43.15903,12.97075,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4706a73f6bb2,Sefro,dpcn-marche,43.15903,12.97075,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4706a73f6bb2,Sefro,dpcn-marche,43.15903,12.97075,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::47d9180dcdd8,Foglia 2,dpcn-marche,43.85179,12.7868,True,B13011,precipitation_amount,664,664,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::47d9180dcdd8,Foglia 2,dpcn-marche,43.85179,12.7868,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::488c56dcac91,Camponocecchio,dpcn-marche,43.40635,12.98029,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::488c56dcac91,Camponocecchio,dpcn-marche,43.40635,12.98029,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::488c56dcac91,Camponocecchio,dpcn-marche,43.40635,12.98029,False,B13011,precipitation_amount,665,665,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::488c56dcac91,Camponocecchio,dpcn-marche,43.40635,12.98029,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::492306fb36f7,San Lorenzo in Campo,dpcn-marche,43.605,12.95333,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::49683b1483cb,Sorti,dpcn-marche,43.11957,12.95295,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::49683b1483cb,Sorti,dpcn-marche,43.11957,12.95295,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::49683b1483cb,Sorti,dpcn-marche,43.11957,12.95295,False,B13011,precipitation_amount,665,665,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4b30ece76f74,Marina di Montemarciano,dpcn-marche,43.6463,13.34047,True,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4b30ece76f74,Marina di Montemarciano,dpcn-marche,43.6463,13.34047,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4b4a9f7399a2,Musone,dpcn-marche,43.4756,13.38844,True,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4b4a9f7399a2,Musone,dpcn-marche,43.4756,13.38844,True,B13011,precipitation_amount,665,665,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4b4a9f7399a2,Musone,dpcn-marche,43.4756,13.38844,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4c7b4537d0f5,Cagli Ponte Cavour,dpcn-marche,43.54255,12.64875,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4e90fc3972b0,Cingoli,dpcn-marche,43.36223,13.19233,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4e90fc3972b0,Cingoli,dpcn-marche,43.36223,13.19233,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4e90fc3972b0,Cingoli,dpcn-marche,43.36223,13.19233,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4fe064149956,Montecavallo,dpcn-marche,42.98368,12.99405,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4fe064149956,Montecavallo,dpcn-marche,42.98368,12.99405,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4fe064149956,Montecavallo,dpcn-marche,42.98368,12.99405,False,B13011,precipitation_amount,663,663,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::4fe5a90ec688,Colle,dpcn-marche,43.5347,13.0564,False,B10004,pressure,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4fe5a90ec688,Colle,dpcn-marche,43.5347,13.0564,False,B11001,wind_direction,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::4fe5a90ec688,Colle,dpcn-marche,43.5347,13.0564,False,B11002,wind_speed,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::4fe5a90ec688,Colle,dpcn-marche,43.5347,13.0564,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4fe5a90ec688,Colle,dpcn-marche,43.5347,13.0564,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::4fe5a90ec688,Colle,dpcn-marche,43.5347,13.0564,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::5095eaf8898e,Frontino,dpcn-marche,43.75863,12.357,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5095eaf8898e,Frontino,dpcn-marche,43.75863,12.357,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5095eaf8898e,Frontino,dpcn-marche,43.75863,12.357,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::55726ed2e45b,Gualdo,dpcn-marche,42.88622,13.16578,False,B12101,air_temperature,332,332,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::55726ed2e45b,Gualdo,dpcn-marche,42.88622,13.16578,False,B13003,relative_humidity,332,332,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::55726ed2e45b,Gualdo,dpcn-marche,42.88622,13.16578,False,B13011,precipitation_amount,664,664,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::5604e8920253,Aso,dpcn-marche,43.02143,13.61847,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::588eac823e6b,Potenza 1,dpcn-marche,43.22954,13.18845,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::588eac823e6b,Potenza 1,dpcn-marche,43.22954,13.18845,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::588eac823e6b,Potenza 1,dpcn-marche,43.22954,13.18845,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::588eac823e6b,Potenza 1,dpcn-marche,43.22954,13.18845,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5b2f428cb313,San Benedetto,dpcn-marche,42.9333,13.8892,True,B10004,pressure,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5b2f428cb313,San Benedetto,dpcn-marche,42.9333,13.8892,True,B11001,wind_direction,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::5b2f428cb313,San Benedetto,dpcn-marche,42.9333,13.8892,True,B11002,wind_speed,674,674,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::5b2f428cb313,San Benedetto,dpcn-marche,42.9333,13.8892,True,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5b2f428cb313,San Benedetto,dpcn-marche,42.9333,13.8892,True,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5b2f428cb313,San Benedetto,dpcn-marche,42.9333,13.8892,True,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::5c4a7c61f5fd,Foglia 1,dpcn-marche,43.79423,12.6188,False,B13011,precipitation_amount,665,665,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::5c4a7c61f5fd,Foglia 1,dpcn-marche,43.79423,12.6188,False,B13215,river_level,323,323,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5cb398cdf6f8,Tronto,dpcn-marche,42.85223,13.65146,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5cb398cdf6f8,Tronto,dpcn-marche,42.85223,13.65146,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5cb398cdf6f8,Tronto,dpcn-marche,42.85223,13.65146,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::5cb398cdf6f8,Tronto,dpcn-marche,42.85223,13.65146,False,B13215,river_level,329,329,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5e185febd011,Cupramontana,dpcn-marche,43.44538,13.11565,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::5e32bda51cf6,Pioraco 2,dpcn-marche,43.18112,12.97333,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5e32bda51cf6,Pioraco 2,dpcn-marche,43.18112,12.97333,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::5e32bda51cf6,Pioraco 2,dpcn-marche,43.18112,12.97333,False,B13011,precipitation_amount,666,666,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::61e3d7b822aa,Pizzo Tre Vescovi,dpcn-marche,42.9539,13.205,False,B10004,pressure,271,271,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::61e3d7b822aa,Pizzo Tre Vescovi,dpcn-marche,42.9539,13.205,False,B11001,wind_direction,526,526,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::61e3d7b822aa,Pizzo Tre Vescovi,dpcn-marche,42.9539,13.205,False,B11002,wind_speed,523,523,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,600.0
MH::dpcn-marche::61e3d7b822aa,Pizzo Tre Vescovi,dpcn-marche,42.9539,13.205,False,B12101,air_temperature,271,271,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::61e3d7b822aa,Pizzo Tre Vescovi,dpcn-marche,42.9539,13.205,False,B13003,relative_humidity,271,271,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::622e34fe7693,Ponte Arli,dpcn-marche,42.79809,13.46123,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::6338346c8bdf,Conca 2,dpcn-marche,43.8839,12.5289,True,B13011,precipitation_amount,665,665,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::6338346c8bdf,Conca 2,dpcn-marche,43.8839,12.5289,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::6689c40ce66f,Ghilardino,dpcn-marche,43.6869,12.86079,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::66c3e6796345,Serravalle di Carda,dpcn-marche,43.54828,12.48647,False,B12101,air_temperature,331,331,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::66c3e6796345,Serravalle di Carda,dpcn-marche,43.54828,12.48647,False,B13003,relative_humidity,331,331,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::66c3e6796345,Serravalle di Carda,dpcn-marche,43.54828,12.48647,False,B13011,precipitation_amount,1344,1344,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,300.0
MH::dpcn-marche::684176e9878a,Pintura di Bolognola,dpcn-marche,42.9911,13.2392,False,B10004,pressure,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::684176e9878a,Pintura di Bolognola,dpcn-marche,42.9911,13.2392,False,B11001,wind_direction,162,162,2026-08-01T00:00:00Z,2026-08-04T08:30:00Z,1800.0
MH::dpcn-marche::684176e9878a,Pintura di Bolognola,dpcn-marche,42.9911,13.2392,False,B11002,wind_speed,162,162,2026-08-01T00:00:00Z,2026-08-04T08:30:00Z,1800.0
MH::dpcn-marche::684176e9878a,Pintura di Bolognola,dpcn-marche,42.9911,13.2392,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::684176e9878a,Pintura di Bolognola,dpcn-marche,42.9911,13.2392,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::684176e9878a,Pintura di Bolognola,dpcn-marche,42.9911,13.2392,False,B13011,precipitation_amount,665,665,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,900.0
MH::dpcn-marche::684176e9878a,Pintura di Bolognola,dpcn-marche,42.9911,13.2392,False,B13013,total_snow_depth,313,313,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::6922d644532c,Pontelatrave,dpcn-marche,43.0786,13.08068,False,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::6ae00920b079,Potenza 2,dpcn-marche,43.36473,13.55058,True,B13215,river_level,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::6c6c00e491af,Monte Carpegna,dpcn-marche,43.80088,12.32015,False,B12101,air_temperature,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
MH::dpcn-marche::6c6c00e491af,Monte Carpegna,dpcn-marche,43.80088,12.32015,False,B13003,relative_humidity,333,333,2026-08-01T00:00:00Z,2026-08-08T00:00:00Z,1800.0
